artist_id,artist_name,artist_role,nationality,gender,birth_year,birth_place,death_year,death_place,wiki,ulan
, David G. Blythe,formerly attributed to,American,,1815,,1865,"Pittsburgh, Pennsylvania",,
, George Cohen,,American,,1919,,1999,,,
, Augustus Saint-Gaudens,,American,,1848,,1907,"Cornish, NH",,
, Augustus Saint-Gaudens,,American,,1848,,1907,"Cornish, NH",,
, Currier and Ives,publishers,American,,1857,,1907,,,
, unknown Italian,,Italian,,,,,,,
, Thomas Couture,,French,,1815,,1879," Villiers-le-Bel (Val-d'Oise, Île-de-France, France)",,
, PA unknown American,probably by,American,,,,,,,
, Ferniani Factory,,Italian,,1693,,1900,,,
, unknown French,,French,,,,,,,
, Andrey Avinoff,,American,,1884,,1948,"New York City (New York state, United States)",,
, Asger Jorn,,Danish,,1914,,1973,,,
, George Grosz,,German,,1893,,1959,"Berlin, Germany",,
, Johanna K. W. Hailman,,American,,1871,,1958,,,
, Johanna K. W. Hailman,,American,,1871,,1958,,,
, Lynn R. Chadwick,,British,,1914,,2003,,,
, Johanna K. W. Hailman,,American,,1871,,1958,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, Peter Lely,,English,,1618,,1680,"London (Greater London, England, United Kingdom)",,
, Johann Friedrich|Meissen Porcelain Manufactory Eberlein,modeler|manufacturer,German|German,,1696,,1749,"Meissen, France|",,
, Niderviller Porcelain Manufactory,,French,,1754,,1886,,,
, James Ensor,,Belgian,,1860,,1949,"Ostend (West-Vlaanderen, Flanders, Belgium)",,
, James Ensor,,Belgian,,1860,,1949,"Ostend (West-Vlaanderen, Flanders, Belgium)",,
, Alberto Giacometti,,Swiss,,1901,,1966,"Chur (Graubünden, Switzerland)",,
, Paul Klee,,Swiss,,1879,,1940,"Muralto (Ticino, Switzerland)",,
, Gustav Klimt,,Austrian,,1862,,1918," Vienna (Wien state, Austria)",,
, James Ensor,,Belgian,,1860,,1949,"Ostend (West-Vlaanderen, Flanders, Belgium)",,
, James Ensor,,Belgian,,1860,,1949,"Ostend (West-Vlaanderen, Flanders, Belgium)",,
, Karel Appel,,Dutch,,1921,,2006,"Zurich (Zürich canton, Switzerland)",,
, Sugaï Kumi,,Japanese,,1919,,1996,"Paris (Île-de-France, France)",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Lois Kaufman,,American,,1926,,2002,,,
, Rochelle Reznik Blumenfeld,,American,,1936,,,,,
, Gustav Klimt,artist,Austrian,,1862,,1918," Vienna (Wien state, Austria)",,
, Virgil Cantini,,American,,1919,,2009,"Pittsburgh, PA",,
, Gertrude T. Half,,American,,1920,,,,,
, Gertrude T. Half,,American,,1920,,,,,
, Tillie Speyer,,American,,1889,,1979,"Pittsburgh, PA",,
, Alan Davie,,British,,1920,,2014,,,
, James Jarvaise,,American,,1924,,,,,
, Gloria S. Karn,,American,,1923,,,,,
, unknown Italian,,Italian,,,,,,,
, unknown English,,English,,,,,,,
, Elizabeth Witty,,American,,,,,,,
, René Magritte,,Belgian,,1898,,1967,"Schaerbeek (Bruxelles region, Belgium)",,
, Georg Pencz,,German,,1500,,1550,"Leipzig (Leipzig district, Saxony, Germany)",,
, Georg Pencz,,German,,1500,,1550,"Leipzig (Leipzig district, Saxony, Germany)",,
, Georg Pencz,,German,,1500,,1550,"Leipzig (Leipzig district, Saxony, Germany)",,
, Georg Pencz,,German,,1500,,1550,"Leipzig (Leipzig district, Saxony, Germany)",,
, Georg Pencz,,German,,1500,,1550,"Leipzig (Leipzig district, Saxony, Germany)",,
, Étienne Delaune,,French,,1519,,1583,Paris,,
, Étienne Delaune,,French,,1519,,1583,Paris,,
, Étienne Delaune,,French,,1519,,1583,Paris,,
, Étienne Delaune,,French,,1519,,1583,Paris,,
, Georg Pencz,,German,,1500,,1550,"Leipzig (Leipzig district, Saxony, Germany)",,
, Georg Pencz,,German,,1500,,1550,"Leipzig (Leipzig district, Saxony, Germany)",,
, Georg Pencz,,German,,1500,,1550,"Leipzig (Leipzig district, Saxony, Germany)",,
, Georg Pencz,,German,,1500,,1550,"Leipzig (Leipzig district, Saxony, Germany)",,
, Georg Pencz,,German,,1500,,1550,"Leipzig (Leipzig district, Saxony, Germany)",,
, Roger Anliker,,American,,1924,,2013,,,
, Thomas Sully,,American,,1783,,1872,"Philadelphia (Philadelphia county, Pennsylvania, United States)",,
, unknown Chinese,,Chinese,,,,,,,
, Arthur G. Dove,,American,,1880,,1946,"Long Island, New York",,
, Edward Hopper,,American,,1882,,1967,New York City,,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, unknown British,,British,,,,,,,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Vienna Porcelain Manufactory,,Austrian,,1718,,1864,,,
, Benton M. Spruance,,American,,1904,,1967,"Philadelphia, PA",,
, Vienna Porcelain Manufactory,,Austrian,,1718,,1864,,,
, Grant Wood,,American,,1892,,1942,"Iowa City (Johnson county, Iowa, United States)",,
, Grant Wood,,American,,1892,,1942,"Iowa City (Johnson county, Iowa, United States)",,
, Grant Wood,,American,,1892,,1942,"Iowa City (Johnson county, Iowa, United States)",,
, Thomas Hart Benton,,American,,1889,,1975,"Kansas City (Jackson county, Missouri, United States)",,
, Thomas Hart Benton,,American,,1889,,1975,"Kansas City (Jackson county, Missouri, United States)",,
, Thomas Hart Benton,,American,,1889,,1975,"Kansas City (Jackson county, Missouri, United States)",,
, Thomas Hart Benton,,American,,1889,,1975,"Kansas City (Jackson county, Missouri, United States)",,
, Thomas Hart Benton,,American,,1889,,1975,"Kansas City (Jackson county, Missouri, United States)",,
, Paul Cadmus,,American,,1904,,1999," Weston (Fairfield county, Connecticut, United States)",,
, Paul Cadmus,,American,,1904,,1999," Weston (Fairfield county, Connecticut, United States)",,
, Diego Rivera,,Mexican,,1886,,1957,"Mexico City (Distrito Federal, Mexico)",,
, Grant Wood,,American,,1892,,1942,"Iowa City (Johnson county, Iowa, United States)",,
, Pietro Consagra,,Italian,,1920,,2005,Milan,,
, Edgardo Mannucci,,Italian,,1904,,1986,,,
, Hedda Sterne,,American,,1910,,2011,,,
, Gustav Klimt,,Austrian,,1862,,1918," Vienna (Wien state, Austria)",,
, Reuben and Twinam Lyon,,English,,,,,,,
, Reuben and Twinam Lyon,,English,,,,,,,
, unknown English,,English,,,,,,,
, Mordecai Ardon,,Israeli,,1896,,1992,"Jerusalem (Yerushalayim district, Israel)",,
, Maurice B. Prendergast,,American,,1858,,1924,"New York, New York",,
, Pierre-Imbert Drevet,,French,,1697,,1739,"Paris (Ville de Paris department, Île-de-France, France)",,
, Robert Nanteuil,,French,,1623,,1678,"Paris (Ville de Paris department, Île-de-France, France)",,
, Robert D. Kaufmann,,American,,1913,,1959,,,
, Francesco|Piranesi Piranesi,|,Italian|Italian,,1758,,1810,"Paris (Ville de Paris department, Île-de-France, France)|Rome (Roma province, Lazio, Italy)",,
, Giovanni B. Piranesi,,Italian,,1720,,1778,"Rome (Roma province, Lazio, Italy)",,
, Charles-Clément|Callet Bervic,after|,French|French,,1756,,1822," Paris (Ville de Paris department, Île-de-France, France)|",,
, Giovanni B. Piranesi,,Italian,,1720,,1778,"Rome (Roma province, Lazio, Italy)",,
, William Sharp,,British,,1749,,1824,"Chiswick (Greater London, England, United Kingdom)",,
, William Sharp,,American,,1900,,1961,"New York, NY",,
, Robert|Van Dyck Strange,after|,British|Flemish,,1721,,1792,"London (Greater London, England, United Kingdom)|London, England",,
, Johann G. Wille,,French,,1715,,1808,"Paris (Ville de Paris department, Île-de-France, France)",,
, Willem Jacobsz. Delff,,Dutch,,1580,,1638,"Delft (South Holland, Netherlands)",,
, Johann G.|Dietrich Wille,after|,French|German,,1715,,1808,"Paris (Ville de Paris department, Île-de-France, France)|Dresden, Germany",,
, William|Opie Ward,printmaker|after,English|British,,1766,,1826,|London,,
, Auguste|Gerard Desnoyers,after|,French|French,,1779,,1857," Paris (Ville de Paris department, Île-de-France, France)| Paris (Ville de Paris department, Île-de-France, France)",,
, Pierre-Imbert|Rigaud Drevet,printmaker|painter,French|French,,1697,,1739,"Paris (Ville de Paris department, Île-de-France, France)|Paris, France",,
, Pierre-Imbert|Rigaud Drevet,printmaker|painter,French|French,,1697,,1739,"Paris (Ville de Paris department, Île-de-France, France)|Paris, France",,
, Gérard Edelinck,,Flemish,,1640,,1707," Paris (Ville de Paris department, Île-de-France, France)",,
, Gérard Edelinck,,Flemish,,1640,,1707," Paris (Ville de Paris department, Île-de-France, France)",,
, Alfred Stevens,,Belgian,,1823,,1906,"Paris (Ville de Paris department, Île-de-France, France)",,
, Aristide Maillol,,French,,1861,,1944,"Perpignan (Pyrénées-Orientales, Languedoc-Roussillon, France)",,
, Lawrence B. Saint,,American,,1885,,1961,"Philadelphia, Pennsylvania",,
, unknown American,,American,,,,,,,
, Lawrence B. Saint,,American,,1885,,1961,"Philadelphia, Pennsylvania",,
, Lawrence B. Saint,,American,,1885,,1961,"Philadelphia, Pennsylvania",,
, unknown Chinese,,Chinese,,,,,,,
, unknown Italian,,Italian,,,,,,,
, Jusepe de Ribera,,Spanish,,1591,,1652,"Naples (Napoli province, Campania, Italy)",,
, Jusepe de Ribera,,Spanish,,1591,,1652,"Naples (Napoli province, Campania, Italy)",,
, Jusepe de Ribera,,Spanish,,1591,,1652,"Naples (Napoli province, Campania, Italy)",,
, James McNeill Whistler,,American,,1834,,1903,"London, England",,
, James McNeill Whistler,,American,,1834,,1903,"London, England",,
, unknown American,,American,,,,,,,
, Jules Pascin,,American,,1885,,1930,"Paris (Ville de Paris department, Île-de-France, France)",,
, Egon Schiele,,Austrian,,1890,,1918,"Vienna, Austria",,
, Fausto Pirandello,,Italian,,1899,,1975,"Rome (Roma province, Lazio, Italy)",,
, Jean-Desiré-Gustave Courbet,,French,,1819,,1877," La Tour-de-Peilz (Vaud, Switzerland)",,
, Johann J.|Meissen Porcelain Manufactory Kändler,modeler|manufacturer,German|German,,1706,,1774," Meissen (Dresden district, Saxony, Germany)|",,
, Johann Friedrich|Meissen Porcelain Manufactory Eberlein,modeler|manufacturer,German|German,,1696,,1749,"Meissen, France|",,
, Johann J.|Meissen Porcelain Manufactory Kändler,modeler|manufacturer,German|German,,1706,,1774," Meissen (Dresden district, Saxony, Germany)|",,
, Johann J.|Meissen Porcelain Manufactory Kändler,modeler|manufacturer,German|German,,1706,,1774," Meissen (Dresden district, Saxony, Germany)|",,
, Francisco de Goya,,Spanish,,1746,,1828," Bordeaux (Gironde, Aquitaine, France)",,
, Francisco de Goya,,Spanish,,1746,,1828," Bordeaux (Gironde, Aquitaine, France)",,
, Francisco de Goya,,Spanish,,1746,,1828," Bordeaux (Gironde, Aquitaine, France)",,
, Francisco de Goya,,Spanish,,1746,,1828," Bordeaux (Gironde, Aquitaine, France)",,
, Joseph Stella,,American,,1877,,1946,"New York City (New York state, United States)",,
, Robert Beauchamp,,American,,1923,,1995,"New York City (New York State, United States)",,
, José Guerrero,,Spanish,,1914,,1991,,,
, Robert Natkin,,American,,1930,,2010,,,
, Robert S. Neuman,,American,,1926,,2015,"Winchester (Middlesex, Massachusetts, United States)",,
, Augustin A. Edouart,,French,,1789,,1861,,,
, unknown American,,American,,,,,,,
, George Romney,,British,,1734,,1802,"Kendal, Cumbria, England",,
, Henri-Joseph Harpignies,,French,,1819,,1916,,,
, Adja Yunkers,,American,,1900,,1983,"New York City (New York state, United States)",,
, unknown Chinese,,Chinese,,,,,,,
, Robert|Champaigne Nanteuil,after|,French|French,,1623,,1678,"Paris (Ville de Paris department, Île-de-France, France)|Paris (Ville de Paris department, Île-de-France, France)",,
, Robert|Champaigne Nanteuil,after|,French|French,,1623,,1678,"Paris (Ville de Paris department, Île-de-France, France)|Paris (Ville de Paris department, Île-de-France, France)",,
, Piet Mondrian,,Dutch,,1872,,1944,"Ney York, New York",,
, Carlo F. Nuvolone,,Italian,,1608,,1661,"Milan (Milano province, Lombardy, Italy)",,
, Toon Kelder,,Dutch,,1894,,1973,,,
, Giò Pomodoro,,Italian,,1930,,2002,,,
, John Kane,,American,,1860,,1934,"Pittsburgh, Pennsylvania",,
, Milton Goldring,,American,,1918,,2009,,,
, Egon Schiele,,Austrian,,1890,,1918,"Vienna, Austria",,
, Jeanne Leger,,American,,1934,,,,,
, Tom Rowlands,,American,,1925,,,,,
, Max Beckmann,,German,,1884,,1950," New York City (New York state, United States)",,
, Hans Hartung,,French,,1904,,1989," Antibes (Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France)",,
, Asger Jorn,,Danish,,1914,,1973,,,
, Asger Jorn,,Danish,,1914,,1973,,,
, Hans Platschek,,German,,1923,,2000,,,
, Hans Platschek,,German,,1923,,2000,,,
, K. R. Sonderborg,,Danish,,1923,,2008,,,
, John Talleur,,American,,1925,,2001,"Lawrence, Kansas",,
, Egon Schiele,,Austrian,,1890,,1918,"Vienna, Austria",,
, Anton Heyboer,,Dutch,,1924,,2005,"Den Ils, Netherlands",,
, William Crozier,,Irish,,1930,,2011,,,
, Peter Brüning,,German,,1929,,1970,"Ratingen (Düsseldorf district, North Rhine-Westphalia, Germany)",,
, Jochen Hiltmann,,German,,1935,,,,,
, unknown English,,English,,,,,,,
, Xavier Corberó,,Spanish,,1935,,,,,
, Inoue Yuichi,,Japanese,,1916,,1985,"Tokyo (Tokyo metropolis, Kanto, Japan)",,
, Kazuki Yasuo,,Japanese,,1911,,1974,,,
, Shin Kuno,,Japanese,,1921,,1998,"Nagoya, Aichi, Japan",,
, Josef Mikl,,Austrian,,1929,,2008,Vienna Austria,,
, Bushirô Môri,,Japanese,,1923,,2004,,,
, Tsuji Shindo,,Japanese,,1910,,1981,,,
, Mark Tobey,,American,,1890,,1976,"Basel (Basel-Stadt, Switzerland)",,
, Hochst Pottery and Porcelain Factory,,German,,1746,,1796,,,
, Meissen Porcelain Manufactory,,German,,1710,,,,,
, Perugino,,Italian,,1450,,1523,"Fontignano (Perugia province, Umbria, Italy)",,
, Frans Hals,,Dutch,,1576,,1666,"Haarlem, Netherlands",,
, John Henning,,British,,1771,,1851,"London (Greater London, England, United Kingdom)",,
, John Henning,,British,,1771,,1851,"London (Greater London, England, United Kingdom)",,
, David Smith,,American,,1906,,1965,"Bennington (Bennington county, Vermont, United States)",,
, David Smith,,American,,1906,,1965,"Bennington (Bennington county, Vermont, United States)",,
, Lynn R. Chadwick,,British,,1914,,2003,,,
, Thomas J. Doyle,,American,,1928,,,,,
, Alberto Giacometti,,Swiss,,1901,,1966,"Chur (Graubünden, Switzerland)",,
, David Smith,,American,,1906,,1965,"Bennington (Bennington county, Vermont, United States)",,
, David Smith,,American,,1906,,1965,"Bennington (Bennington county, Vermont, United States)",,
, Pierre Alechinsky,,Belgian,,1927,,,,,
, Jean René Bazaine,,French,,1904,,2001,,,
, Rafael G. Canogar,,Spanish,,1935,,,,,
, William Crozier,,Irish,,1930,,2011,,,
, Hans A. Falk,,Swiss,,1918,,2000,Zurich,,
, Kazuki Yasuo,,Japanese,,1911,,1974,,,
, Pablo Palazuelo,,Spanish,,1916,,2007,,,
, Antonio Saura,,Spanish,,1930,,1998,Cuenca,,
, Joan Miró,,Spanish,,1893,,1983,"Palma de Mallorca (Illes Balears province, Comunidad Autónoma de las Islas Baleares, Spain)",,
, Henry Mundy,,English,,1919,,,,,
, George Romney,,British,,1734,,1802,"Kendal, Cumbria, England",,
, unknown European,,European,,,,,,,
, unknown French|unknown Italian,possibly by|possibly by,French|Italian,,,,,|,,
, unknown French,probably by,French,,,,,,,
, unknown European,,European,,,,,,,
, unknown Austrian|unknown Italian,possibly by|possibly by,Austrian|Italian,,,,,|,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Austrian|unknown Italian,possibly by|possibly by,Austrian|Italian,,,,,|,,
, unknown,,undetermined,,,,,,,
, George|Malik-Verlag Grosz,publisher|,German|German,,1893,,1959,"Berlin, Germany|",,
, Jean F. Millet,,French,,1814,,1875,"Barbizon, France",,
, Giovanni Antonio Canal,,Italian,,1697,,1768," Venice (Venezia province, Veneto, Italy)",,
, Grace Hartigan,,American,,1922,,2008,"Baltimore (Baltimore Independent City, Maryland, United States)",,
, Grace Hartigan,,American,,1922,,2008,"Baltimore (Baltimore Independent City, Maryland, United States)",,
, Grace Hartigan,,American,,1922,,2008,"Baltimore (Baltimore Independent City, Maryland, United States)",,
, Grace Hartigan,,American,,1922,,2008,"Baltimore (Baltimore Independent City, Maryland, United States)",,
, Leon P. Smith,,American,,1906,,1996,,,
, unknown English,,English,,,,,,,
, Piet Mondrian,,Dutch,,1872,,1944,"Ney York, New York",,
, Jacopo Robusti,,Italian,,1518,,1594,"Venice (Venezia province, Veneto, Italy)",,
, Rebecca R. Berman,,American,,1910,,,,,
, Henri de Toulouse-Lautrec,,French,,1864,,1901,"Langon (Gironde, Aquitaine, France)",,
, Henri de Toulouse-Lautrec,,French,,1864,,1901,"Langon (Gironde, Aquitaine, France)",,
, unknown Chinese,,Chinese,,,,,,,
, Francis R. Holland,,American,,1886,,1934,,,
, Nathaniel|Maurer Currier,publisher|after|,American|American|American,,1813,,1888," New York City (New York state, United States)||Yonkers (Westchester county, New York state, United States)",,
, Simone Cantarini,,Italian,,1612,,1648,,,
, Charles B. Saint-Mémin,,French,,1770,,1852," Dijon (Côte-d'Or, Burgundy region, France)",,
, Charles B. Saint-Mémin,after,French,,1770,,1852," Dijon (Côte-d'Or, Burgundy region, France)",,
, Charles B. Saint-Mémin,,French,,1770,,1852," Dijon (Côte-d'Or, Burgundy region, France)",,
, Mordechai Avniel,,Israeli,,1900,,1989,,,
, Claude Monet,,French,,1840,,1926,"Giverny (Haute-Normandie, France)",,
, Henri Matisse,,French,,1869,,1954,"Nice (Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France)",,
, Jean Ipousteguy,,French,,1920,,2006,"Dun-sur-Meuse, France",,
, Louis Ami Arlaud-Jurine,,Swiss,,1751,,1829,,,
, Auguste Hipolyte,after,French,,1799,,1814,,,
, Edward Malbone,,American,,1777,,1807,"Savannah, GA",,
, unknown English,,English,,,,,,,
, James Scouler,,English,,1740,,1812,"London (Greater London, England, United Kingdom)",,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Flemish,,Flemish,,,,,,,
, Anne T. Golomb,,American,,1915,,,,,
, Marie Tuiccillo Kelly,,American,,1916,,2000,,,
, Jack Massey,,American,,1925,,,,,
, Russell G. Twiggs,,American,,1898,,1991,,,
, Li Li Wang,,Chinese,,,,,,,
, Li Li Wang,,Chinese,,,,,,,
, Li Li Wang,,Chinese,,,,,,,
, Li Li Wang,,Chinese,,,,,,,
, Li Li Wang,,Chinese,,,,,,,
, Li Li Wang,,Chinese,,,,,,,
, Li Li Wang,,Chinese,,,,,,,
, Li Li Wang,,Chinese,,,,,,,
, Hu Tu Tong,,Chinese,,,,,,,
, Hu Tu Tong,,Chinese,,,,,,,
, Hu Tu Tong,,Chinese,,,,,,,
, Hu Tu Tong,,Chinese,,,,,,,
, Hu Tu Tong,,Chinese,,,,,,,
, Hu Tu Tong,,Chinese,,,,,,,
, Hu Tu Tong,,Chinese,,,,,,,
, Hu Tu Tong,,Chinese,,,,,,,
, Eugène Louis Boudin,,French,,1824,,1898,"Paris (Ville de Paris department, Île-de-France, France)",,
, Hallsten Pehr,,American,,1897,,1966,,,
, Balcomb Greene,,American,,1904,,1990,,,
, Samuel Rosenberg,,American,,1896,,1972,"Pittsburgh (Allegheny county, Pennsylvania, United States)",,
, Inoue Yuichi,,Japanese,,1916,,1985,"Tokyo (Tokyo metropolis, Kanto, Japan)",,
, James Brooks,,American,,1906,,1992," New York City (New York state, United States)",,
, Matsubara Naoko,,Japanese,,1937,,,,,
, Richard Neutra,,American,,1892,,1970,"Wuppertal, Germany",,
, Richard Neutra,,American,,1892,,1970,"Wuppertal, Germany",,
, Richard Neutra,,American,,1892,,1970,"Wuppertal, Germany",,
, Richard Neutra,,American,,1892,,1970,"Wuppertal, Germany",,
, Richard Neutra,,American,,1892,,1970,"Wuppertal, Germany",,
, Richard Neutra,,American,,1892,,1970,"Wuppertal, Germany",,
, Edouard Vuillard,,French,,1868,,1940,"Baule, la (Loire-Atlantique, Pays de la Loire, France)",,
, Hallsten Pehr,,American,,1897,,1966,,,
, Lovis Corinth,,German,,1858,,1925," Zandvoort (North Holland, Netherlands)",,
, Lovis Corinth,,German,,1858,,1925," Zandvoort (North Holland, Netherlands)",,
, unknown European,,European,,,,,,,
, Edgar Degas,,French,,1834,,1917,"Paris (Île-de-France, France)",,
, Pierre-Auguste Renoir,,French,,1841,,1919,"Cagnes-sur-Mer (Provence-Alpes-Côte d'Azur, France)",,
, Kent C. Bloomer,,American,,1935,,,,,
, Edward Hicks,,American,,1780,,1849,,,
, Gabrijel Stupica,,Slovene,,1913,,1990,"Ljubljana (lost & found/Slovenia, Slovenia)",,
, Pierre Bonnard,,French,,1867,,1947,"le Cannet (Provence-Alpes-Côte d'Azur, France)",,
, Leon P. Smith,,American,,1906,,1996,,,
, Georges Noël,,French,,1924,,2010,,,
, Henry Moore,,English,,1898,,1986,"Much Hadham (Hertfordshire, England, United Kingdom)",,
, David G. Blythe,,American,,1815,,1865,"Pittsburgh, Pennsylvania",,
, David Smith,,American,,1906,,1965,"Bennington (Bennington county, Vermont, United States)",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Jean B. Corot,,French,,1796,,1875,"Paris, France",,
, Will Barnet,,American,,1911,,,,,
, Pierre Bonnard,,French,,1867,,1947,"le Cannet (Provence-Alpes-Côte d'Azur, France)",,
, Will Barnet,,American,,1911,,,,,
, Henri Matisse,,French,,1869,,1954,"Nice (Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France)",,
, Will Barnet,,American,,1911,,,,,
, unknown English,,English,,,,,,,
, Reg Butler,,English,,1913,,1981," Berkhamsted (Hertfordshire, England, United Kingdom)",,
, unknown Japanese|unknown Chinese,|,Japanese|Chinese,,,,,|,,
, unknown Japanese|Mori Sosen,attributed to|,Japanese|Japanese,,,,,"|Osaku, Japan",,
, William C. Libby,,American,,1919,,1982,"Monroeville (Allegheny county, Pennsylvania, United States)",,
, Geoffrey H. O'Neale,,Irish,,,,1772,,,
, François-Marie|Chauvaux Barrat,painter|gilder|manufacturer,French|French|French,,1751,,1796,"|Sèvres (Île-de-France, France)|",,
, François-Marie|Chauvaux Barrat,painter|gilder|manufacturer,French|French|French,,1751,,1796,"|Sèvres (Île-de-France, France)|",,
, Chantilly Factory,,French,,1715,,1800,,,
, Geoffrey H. O'Neale,,Irish,,,,1772,,,
, Geoffrey H. O'Neale,,Irish,,,,1772,,,
, Johann J.|Eberlein Kändler,modeler|modeler|,German|German|German,,1706,,1774," Meissen (Dresden district, Saxony, Germany)|Meissen, France|",,
, Tournai Porcelain Factory,manufacturer,Belgian,,1751,,1850,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Etruscan,,Etruscan,,,,,,,
, unknown Coptic,,Coptic Egyptian,,,,,,,
, David G. Blythe,,American,,1815,,1865,"Pittsburgh, Pennsylvania",,
, Honoré Marius Berard,,French,,1896,,,,,
, Paul Kleinschmidt,,German,,1883,,1949,,,
, André Marfaing,,French,,1925,,1987,,,
, Paul Kleinschmidt,,German,,1883,,1949,,,
, Maurice Wyckaert,,Belgian,,1923,,1996,,,
, Paul Kleinschmidt,,German,,1883,,1949,,,
, Suzanne Valadon,,French,,1865,,1938,"France, Paris",,
, Paul Kleinschmidt,,German,,1883,,1949,,,
, Peter P. Rubens,follower of,Flemish,,1577,,1640,"Antwerp (Antwerpen province, Flanders, Belgium)",,
, Paul Kleinschmidt,,German,,1883,,1949,,,
, John Kane,,American,,1860,,1934,"Pittsburgh, Pennsylvania",,
, Lower Saxony unknown German,,German,,,,,,,
, unknown German,,German,,,,,,,
, Paul Kleinschmidt,,German,,1883,,1949,,,
, unknown Italian,,Italian,,,,,,,
, unknown Italian,,Italian,,,,,,,
, Paul Kleinschmidt,,German,,1883,,1949,,,
, Jacques Sèvres Porcelain Factory|Fontaine,decorator|,French|French,,1756,,,|,,
, unknown English,probably by,English,,,,,,,
, Pierre Alechinsky,,Belgian,,1927,,,,,
, Leo Steppat,,American,,1910,,1965,,,
, Manmohan Samant,,Indian,,1924,,2004,"New York, New York",,
, Jacopo Robusti,,Italian,,1518,,1594,"Venice (Venezia province, Veneto, Italy)",,
, Jean F. Millet,,French,,1814,,1875,"Barbizon, France",,
, Rebecca R. Berman,,American,,1910,,,,,
, Robert Lepper,,American,,1906,,1991,"Washington, DC",,
, Paul Gauguin,,French,,1848,,1903,"Atuona (Hiva Oa, French Polynesia)",,
, Alfred S. Wall,,American,,1825,,1896,,,
, Childe Hassam,,American,,1859,,1935,"East Hampton (Suffolk county, New York state, United States)",,
, Lucas Cranach,workshop of,German,,1472,,1553,"Weimar (Erfurt district, Thuringia, Germany)",,
, Gerard David,workshop of,Netherlandish,,1460,,1523," Bruges (West-Vlaanderen, Flanders, Belgium)",,
, Domenico Puligo,attributed to,Italian,,1492,,1527,"Florence, Italy",,
, Miguel Alcanyís,,Spanish,,1390,,1447,,,
, Adrien Ysenbrandt,,Flemish,,1485,,1551," Bruges, Belgium",,
, Nicolaes Maes,,Dutch,,1632,,1693,"Amsterdam (North Holland, Netherlands)",,
, Nicolaes Maes,,Dutch,,1632,,1693,"Amsterdam (North Holland, Netherlands)",,
, Jan Massys,,Netherlandish,,1509,,1573,"Antwerp (Antwerpen province, Flanders, Belgium)",,
, Liberale da Verona,,Italian,,1445,,1529,"Verona (Verone province, Veneto, Italy)",,
, unknown Flemish,,Flemish,,,,,,,
, Paulus Moreelse,,Dutch,,1571,,1638,"Utrecht (Utrecht province, Netherlands)",,
, Caspar Netscher,,Dutch,,1639,,1684,"The Hague, Netherlands",,
, Jan A. van Ravesteyn,,Dutch,,1570,,1657,"The Hague, Netherlands",,
, Peter P. Rubens,attributed to,Flemish,,1577,,1640,"Antwerp (Antwerpen province, Flanders, Belgium)",,
, Peter P. Rubens,attributed to,Flemish,,1577,,1640,"Antwerp (Antwerpen province, Flanders, Belgium)",,
, Giusto Suttermans,,Flemish,,1597,,1681,"Florence (Firenze province, Tuscany, Italy)",,
, Giovanni D. Tiepolo,,Italian,,1727,,1804,"Venice (Venezia province, Veneto, Italy)",,
